resource,addressbase-custodian,billing-authority,census-area,combined-authority,end-date,entry-date,esd-inventory,local-authority-type,local-resilience-forum,name,official-name,opendatacommunities-area,opendatacommunities-organisation,organisation,region,shielding-hub,start-date,statistical-geography,twitter,website,wikidata,wikipedia
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,National Counter Terrorism Security Office,,,,government-organisation:OT1089,,,,,,https://www.gov.uk/government/organisations/national-counter-terrorism-security-office,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Higher Education Statistics Agency,,,,government-organisation:OT1088,,,,,,https://www.gov.uk/government/organisations/higher-education-statistical-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Veterans UK,,,,government-organisation:OT1087,,,,,,https://www.gov.uk/government/organisations/veterans-uk,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Stabilisation Unit,,,,government-organisation:OT1086,,,,,,https://www.gov.uk/government/organisations/stabilisation-unit,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Financial Conduct Authority,,,,government-organisation:OT1085,,,,,,https://www.gov.uk/government/organisations/financial-conduct-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Internal Audit Agency,,,,government-organisation:EA1084,,,,,,https://www.gov.uk/government/organisations/government-internal-audit-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Police Remuneration Review Body,,,,government-organisation:PB1083,,,,,,https://www.gov.uk/government/organisations/police-remuneration-review-body,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Financial Services Organisation,,,,government-organisation:OT1082,,,,,,https://www.gov.uk/government/organisations/financial-services-organisation,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Regeneration Investment Organisation,,,,government-organisation:OT1081,,,,,,https://www.gov.uk/government/organisations/regeneration-investment-organisation,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,District Valuer Services (DVS),,,,government-organisation:OT1080,,,,,,https://www.gov.uk/government/organisations/district-valuer-services-dvs,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Animal and Plant Health Agency,,,,government-organisation:EA1079,,,,,,https://www.gov.uk/government/organisations/animal-and-plant-health-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Innovate UK,,,,government-organisation:PB1078,,,,,,https://www.gov.uk/government/organisations/innovate-uk,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Public Health Wales,,,,government-organisation:OT1077,,,,,,https://www.gov.uk/government/organisations/public-health-wales,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Civil Service Resourcing,,,,government-organisation:OT1076,,,,,,https://www.gov.uk/government/organisations/civil-service-resourcing,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,National Records of Scotland,,,,government-organisation:OT1075,,,,,,https://www.gov.uk/government/organisations/national-records-of-scotland,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Information Services Division (Scotland),,,,government-organisation:OT1074,,,,,,https://www.gov.uk/government/organisations/information-services-division-scotland,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Department of Justice (Northern Ireland),,,,government-organisation:D1073,,,,,,https://www.gov.uk/government/organisations/department-of-justice-northern-ireland,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Agri-Food and Biosciences Institute (Northern Ireland),,,,government-organisation:PB1072,,,,,,https://www.gov.uk/government/organisations/agri-food-and-biosciences-institute,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Military Aviation Authority,,,,government-organisation:OT1071,,,,,,https://www.gov.uk/government/organisations/military-aviation-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Security Profession,,,,government-organisation:OT1070,,,,,,https://www.gov.uk/government/organisations/government-security-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Immigration Enforcement,,,,government-organisation:OT1069,,,,,,https://www.gov.uk/government/organisations/immigration-enforcement,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,UKTI Life Sciences Organisation,,,,government-organisation:OT1068,,,,,,https://www.gov.uk/government/organisations/ukti-life-sciences-organisation,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Office for Disability Issues,,,,government-organisation:OT1066,,,,,,https://www.gov.uk/government/organisations/office-for-disability-issues,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Reserve Forces' and Cadets' Associations,,,,government-organisation:OT1065,,,,,,https://www.gov.uk/government/organisations/reserve-forces-and-cadets-associations,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Centre for Defence Enterprise,,,,government-organisation:OT1064,,,,,,https://www.gov.uk/government/organisations/centre-for-defence-enterprise,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Civil Nuclear Constabulary,,,,government-organisation:OT1063,,,,,,https://www.gov.uk/government/organisations/civil-nuclear-constabulary,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Company Names Tribunal,,,,government-organisation:PB1062,,,,,,https://www.gov.uk/government/organisations/company-names-tribunal,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Chemist,,,,government-organisation:OT1061,,,,,,https://www.gov.uk/government/organisations/government-chemist,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Rural Development Programme for England Network,,,,government-organisation:OT1060,,,,,,https://www.gov.uk/government/organisations/rural-development-programme-for-england-network,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Office for Nuclear Regulation,,,,government-organisation:PC1059,,,,,,https://www.gov.uk/government/organisations/office-for-nuclear-regulation,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,The Jeffrey Review,,,,government-organisation:OT1058,,,,,,https://www.gov.uk/government/organisations/jeffrey-review,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Macur Review,,,,government-organisation:OT1057,,,,,,https://www.gov.uk/government/organisations/macur-review,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Digital Service,,,,government-organisation:OT1056,,,,,,https://www.gov.uk/government/organisations/government-digital-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Civil Service Reform,,,,government-organisation:OT1055,,,,,,https://www.gov.uk/government/organisations/civil-service-reform,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Medical Profession,,,,government-organisation:OT1054,,,,,,https://www.gov.uk/government/organisations/civil-service-medical-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government IT Profession,,,,government-organisation:OT1053,,,,,,https://www.gov.uk/government/organisations/civil-service-government-it-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Intelligence Analysis,,,,government-organisation:OT1052,,,,,,https://www.gov.uk/government/organisations/civil-service-intelligence-analysis-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,British Cattle Movement Service,,,,government-organisation:OT1051,,,,,,https://www.gov.uk/government/organisations/british-cattle-movement-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Corporate Finance Profession,,,,government-organisation:OT1050,,,,,,https://www.gov.uk/government/organisations/civil-service-corporate-finance-profession-cfp,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Occupational Psychology Profession,,,,government-organisation:OT1049,,,,,,https://www.gov.uk/government/organisations/civil-service-government-occupational-psychology-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Knowledge & Information Management Profession,,,,government-organisation:OT1048,,,,,,https://www.gov.uk/government/organisations/civil-service-government-knowledge-information-management-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Veterinary Services,,,,government-organisation:OT1047,,,,,,https://www.gov.uk/government/organisations/civil-service-government-veterinary-services,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Tax Profession,,,,government-organisation:OT1046,,,,,,https://www.gov.uk/government/organisations/civil-service-government-tax-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Planning Inspectors,,,,government-organisation:OT1045,,,,,,https://www.gov.uk/government/organisations/civil-service-government-planning-inspectors,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Planning Profession,,,,government-organisation:OT1044,,,,,,https://www.gov.uk/government/organisations/civil-service-the-government-planning-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Social Research Profession,,,,government-organisation:OT1043,,,,,,https://www.gov.uk/government/organisations/civil-service-government-social-research-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Operational Research Service,,,,government-organisation:OT1042,,,,,,https://www.gov.uk/government/organisations/civil-service-government-operational-research-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Statistical Service,,,,government-organisation:OT1041,,,,,,https://www.gov.uk/government/organisations/civil-service-government-statistical-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Science & Engineering Profession,,,,government-organisation:OT1040,,,,,,https://www.gov.uk/government/organisations/civil-service-government-science-engineering,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Property Profession,,,,government-organisation:OT1039,,,,,,https://www.gov.uk/government/organisations/civil-service-government-property-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Internal Audit Profession,,,,government-organisation:OT1038,,,,,,https://www.gov.uk/government/organisations/civil-service-internal-audit-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Economic Service,,,,government-organisation:OT1037,,,,,,https://www.gov.uk/government/organisations/civil-service-government-economic-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Human Resources Profession,,,,government-organisation:OT1036,,,,,,https://www.gov.uk/government/organisations/civil-service-human-resources-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Finance Profession,,,,government-organisation:OT1035,,,,,,https://www.gov.uk/government/organisations/civil-service-government-finance-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Communication Service,,,,government-organisation:OT1034,,,,,,https://www.gov.uk/government/organisations/civil-service-government-communication-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Government Legal Service,,,,government-organisation:OT1033,,,,,,https://www.gov.uk/government/organisations/civil-service-government-legal-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Procurement profession,,,,government-organisation:OT1032,,,,,,https://www.gov.uk/government/organisations/civil-service-procurement-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Project Delivery Profession,,,,government-organisation:OT1031,,,,,,https://www.gov.uk/government/organisations/civil-service-project-delivery-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Policy Profession,,,,government-organisation:OT1030,,,,,,https://www.gov.uk/government/organisations/civil-service-policy-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Operational Delivery Profession,,,,government-organisation:OT1029,,,,,,https://www.gov.uk/government/organisations/civil-service-operational-delivery-profession,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Civil Service,,,,government-organisation:CS1028,,,,,,https://www.gov.uk/government/organisations/civil-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Office of the Schools Adjudicator,,,,government-organisation:OT1027,,,,,,https://www.gov.uk/government/organisations/office-of-the-schools-adjudicator,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Department for International Trade Defence & Security Organisation,,,,government-organisation:OT1026,,,,,,https://www.gov.uk/government/organisations/uk-trade-and-investment-defence-and-security-organisation,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Academy for Justice Commissioning,,,,government-organisation:OT1025,,,,,,https://www.gov.uk/government/organisations/academy-for-justice-commissioning,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,HM Nautical Almanac Office,,,,government-organisation:OT1023,,,,,,https://www.gov.uk/government/organisations/hm-nautical-almanac-office,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,UK Co-ordinating Body,,,,government-organisation:OT1022,,,,,,https://www.gov.uk/government/organisations/uk-co-ordinating-body,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Northern Ireland Executive,,,,government-organisation:DA1021,,,,,,https://www.gov.uk/government/organisations/northern-ireland-executive,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Welsh Government,,,,government-organisation:DA1019,,,,,,https://www.gov.uk/government/organisations/welsh-government,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Mid Staffordshire NHS Foundation Trust Public Inquiry 2010,,,,government-organisation:OT1018,,,,,,https://www.gov.uk/government/organisations/mid-staffordshire-nhs-foundation-trust-public-inquiry-2010,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Independent Medical Expert Group,,,,government-organisation:PB1017,,,,,,https://www.gov.uk/government/organisations/independent-medical-expert-group,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Bank of England,,,,government-organisation:OT1016,,,,,,https://www.gov.uk/government/organisations/bank-of-england,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Crown Commercial Service,,,,government-organisation:EA1015,,,,,,https://www.gov.uk/government/organisations/crown-commercial-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Office of the Identity Commissioner,,,,government-organisation:OT1014,,,,,,https://www.gov.uk/government/organisations/office-of-the-identity-commissioner,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Lyons Inquiry into Local Government,,,,government-organisation:OT1013,,,,,,https://www.gov.uk/government/organisations/lyons-inquiry-into-local-government,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Administrative Justice and Tribunals Council Welsh Committee,,,,government-organisation:OT1012,,,,,,https://www.gov.uk/government/organisations/administrative-justice-and-tribunals-council-welsh-committee,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Veterinary Residues Committee,,,,government-organisation:OT1011,,,,,,https://www.gov.uk/government/organisations/veterinary-residues-committee,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Eliasch Review,,,,government-organisation:OT1010,,,,,,https://www.gov.uk/government/organisations/eliasch-review,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2016-12-06,2017-04-25,,,,Varney Review,,,,government-organisation:OT1009,,,,,,https://www.gov.uk/government/organisations/varney-review,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Cooksey Review,,,,government-organisation:OT1008,,,,,,https://www.gov.uk/government/organisations/cooksey-review,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Leitch Review of Skills,,,,government-organisation:OT1007,,,,,,https://www.gov.uk/government/organisations/leitch-review-of-skills,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Barker Review of Land Use Planning,,,,government-organisation:OT1006,,,,,,https://www.gov.uk/government/organisations/barker-review-of-land-use-planning,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Gowers Review of Intellectual Property,,,,government-organisation:OT1005,,,,,,https://www.gov.uk/government/organisations/gowers-review-of-intellectual-property,,
